leaf_ID,site,species,group,Func_feed_group,damage_type,herbivory_index
2597,53,H. tiliaceus,N,margin feeding,DT12,0.07
2598,53,H. tiliaceus,N,margin feeding,DT12,0.15
2598,53,H. tiliaceus,N,hole feeding,DT01,0.02
2599,53,H. tiliaceus,N,surface feeding,DT29,0.05
2599,53,H. tiliaceus,N,hole feeding,DT01,0.02
2599,53,H. tiliaceus,N,galling,DT32,0.02
2599,53,H. tiliaceus,N,surface feeding,DT30,0.01
2600,53,H. tiliaceus,N,piercing and sucking,DT47,0.03
2600,53,H. tiliaceus,N,margin feeding,DT12,0.01
2600,53,H. tiliaceus,N,hole feeding,DT01,0.01
2600,53,H. tiliaceus,N,surface feeding,DT29,0.02
2601,52,B. asiatica,N,surface feeding,DT29,0.8
2601,52,B. asiatica,N,margin feeding,DT13,0.05
2601,52,B. asiatica,N,galling,DT32,0.01
2601,52,B. asiatica,N,galling,DT116,0.02
2601,52,B. asiatica,N,hole feeding,DT01,0.01
2602,52,B. asiatica,N,mining,DT36,0.2
2602,52,B. asiatica,N,hole feeding,DT01,0.07
2602,52,B. asiatica,N,hole feeding,DT05,0.04
2602,52,B. asiatica,N,galling,DT144,0.06
2602,52,B. asiatica,N,oviposition,DT101,0.01
2602,52,B. asiatica,N,margin feeding,DT12,0.07
2602,52,B. asiatica,N,skeletonization,DT16,0.02
2602,52,B. asiatica,N,mining,DT41,0.03
2603,52,B. asiatica,N,margin feeding,DT12,0.08
2603,52,B. asiatica,N,hole feeding,DT02,0.04
2603,52,B. asiatica,N,piercing and sucking,MDT06,0.03
2604,52,B. asiatica,N,galling,DT32,0.02
2604,52,B. asiatica,N,surface feeding,DT29,0.02
2605,52,B. asiatica,N,mining,DT36,0.17
2605,52,B. asiatica,N,galling,DT52,0.03
2605,52,B. asiatica,N,galling,DT144,0.05
2605,52,B. asiatica,N,margin feeding,DT13,0.06
2605,52,B. asiatica,N,hole feeding,DT03,0.02
2606,52,B. asiatica,N,piercing and sucking,MDT06,0.05
2606,52,B. asiatica,N,margin feeding,DT12,0.03
2606,52,B. asiatica,N,hole feeding,DT01,0.04
2607,52,B. asiatica,N,margin feeding,DT12,0.03
2607,52,B. asiatica,N,hole feeding,DT01,0.04
2607,52,B. asiatica,N,galling,DT52,0.03
2607,52,B. asiatica,N,hole feeding,DT68,0.03
2607,52,B. asiatica,N,surface feeding,DT29,0.3
2608,52,B. asiatica,N,piercing and sucking,DT46,0.02
2608,52,B. asiatica,N,hole feeding,DT01,0.2
2608,52,B. asiatica,N,mining,DT36,0.1
2609,52,B. asiatica,N,skeletonization,DT16,0.02
2609,52,B. asiatica,N,surface feeding,DT29,0.4
2609,52,B. asiatica,N,galling,DT145,0.03
2609,52,B. asiatica,N,mining,DT90,0.04
2609,52,B. asiatica,N,hole feeding,DT01,0.02
2610,52,B. asiatica,N,mining,DT36,0.08
2610,52,B. asiatica,N,surface feeding,DT29,0.03
2610,52,B. asiatica,N,margin feeding,DT12,0.07
2610,52,B. asiatica,N,piercing and sucking,MDT06,0.03
2611,52,B. asiatica,N,oviposition,DT101,0.01
2611,52,B. asiatica,N,margin feeding,DT12,0.05
2611,52,B. asiatica,N,hole feeding,DT01,0.06
2611,52,B. asiatica,N,mining,DT36,0.09
2611,52,B. asiatica,N,galling,DT144,0.03
2612,52,B. asiatica,N,margin feeding,DT12,0.08
2612,52,B. asiatica,N,skeletonization,DT16,0.02
2612,52,B. asiatica,N,mining,DT109,0.02
2612,52,B. asiatica,N,surface feeding,DT29,0.08
2612,52,B. asiatica,N,hole feeding,DT02,0.03
2613,52,B. asiatica,N,skeletonization,DT16,0.26
2613,52,B. asiatica,N,hole feeding,DT01,0.02
2613,52,B. asiatica,N,margin feeding,DT12,0.01
2614,52,B. asiatica,N,margin feeding,DT12,0.04
2614,52,B. asiatica,N,surface feeding,DT29,0.06
2615,52,B. asiatica,N,surface feeding,DT29,0.1
2615,52,B. asiatica,N,skeletonization,DT16,0.21
2615,52,B. asiatica,N,galling,DT32,0.03
2615,52,B. asiatica,N,hole feeding,DT01,0.02
2616,52,B. asiatica,N,surface feeding,DT29,0.07
2616,52,B. asiatica,N,mining,DT36,0.04
2616,52,B. asiatica,N,hole feeding,DT01,0.01
2617,52,B. asiatica,N,galling,DT32,0.02
2617,52,B. asiatica,N,margin feeding,DT12,0.03
2617,52,B. asiatica,N,surface feeding,DT29,0.55
2617,52,B. asiatica,N,skeletonization,DT16,0.07
2617,52,B. asiatica,N,mining,DT90,0.04
2618,52,B. asiatica,N,hole feeding,DT05,0.06
2618,52,B. asiatica,N,galling,DT32,0.03
2618,52,B. asiatica,N,surface feeding,DT29,0.34
2619,52,B. asiatica,N,margin feeding,DT12,0.02
2619,52,B. asiatica,N,hole feeding,DT01,0.03
2619,52,B. asiatica,N,mining,DT36,0.02
2619,52,B. asiatica,N,piercing and sucking,MDT06,0.04
2620,52,B. asiatica,N,skeletonization,DT16,0.6
2620,52,B. asiatica,N,mining,DT36,0.2
2621,52,B. asiatica,N,mining,DT41,0.03
2621,52,B. asiatica,N,hole feeding,DT01,0.02
2621,52,B. asiatica,N,surface feeding,DT29,0.03
2621,52,B. asiatica,N,mining,DT90,0.02
2622,52,B. asiatica,N,piercing and sucking,MDT06,0.03
2622,52,B. asiatica,N,mining,DT69,0.02
2623,52,B. asiatica,N,galling,DT32,0.03
2623,52,B. asiatica,N,hole feeding,DT03,0.02
2623,52,B. asiatica,N,surface feeding,DT29,0.1
2624,52,B. asiatica,N,surface feeding,DT29,0.73
2624,52,B. asiatica,N,mining,DT36,0.01
2624,52,B. asiatica,N,hole feeding,DT01,0.02
2624,52,B. asiatica,N,galling,DT32,0.02
2625,52,B. asiatica,N,piercing and sucking,DT46,0.04
2625,52,B. asiatica,N,mining,DT41,0.05
2626,52,B. asiatica,N,surface feeding,DT29,0.03
2626,52,B. asiatica,N,mining,DT69,0.02
2626,52,B. asiatica,N,margin feeding,DT12,0.01
2627,52,B. asiatica,N,surface feeding,DT29,0.44
2627,52,B. asiatica,N,galling,DT32,0.01
2628,52,B. asiatica,N,surface feeding,DT29,0.03
2628,52,B. asiatica,N,margin feeding,DT13,0.02
2628,52,B. asiatica,N,galling,DT32,0.02
2629,52,B. asiatica,N,margin feeding,DT12,0.1
2629,52,B. asiatica,N,hole feeding,DT03,0.02
2629,52,B. asiatica,N,surface feeding,DT29,0.03
2630,52,B. asiatica,N,margin feeding,DT12,0.06
2630,52,B. asiatica,N,mining,DT109,0.02
2630,52,B. asiatica,N,mining,DT36,0.05
2630,52,B. asiatica,N,hole feeding,DT04,0.03
2631,52,B. asiatica,N,mining,DT36,0.05
2631,52,B. asiatica,N,margin feeding,DT13,0.02
2632,52,B. asiatica,N,margin feeding,DT12,0.02
2632,52,B. asiatica,N,galling,DT32,0.02
2632,52,B. asiatica,N,surface feeding,DT29,0.08
2633,52,B. asiatica,N,margin feeding,DT12,0.07
2633,52,B. asiatica,N,piercing and sucking,MDT06,0.02
2634,52,B. asiatica,N,margin feeding,DT12,0.01
2635,52,B. asiatica,N,surface feeding,DT29,0.18
2635,52,B. asiatica,N,margin feeding,DT12,0.1
2635,52,B. asiatica,N,hole feeding,DT03,0.08
2636,52,B. asiatica,N,margin feeding,DT12,0.02
2636,52,B. asiatica,N,hole feeding,DT01,0.02
2637,52,B. asiatica,N,margin feeding,DT13,0.34
2637,52,B. asiatica,N,surface feeding,DT29,0.03
2637,52,B. asiatica,N,hole feeding,DT01,0.01
2637,52,B. asiatica,N,margin feeding,DT13,0.11
2637,52,B. asiatica,N,piercing and sucking,DT46,0.03
2637,52,B. asiatica,N,surface feeding,DT29,0.04
2638,52,B. asiatica,N,margin feeding,DT12,0.06
2638,52,B. asiatica,N,galling,DT32,0.01
2638,52,B. asiatica,N,surface feeding,DT29,0.05
2639,52,B. asiatica,N,surface feeding,DT29,0.19
2639,52,B. asiatica,N,mining,DT45,0.03
2639,52,B. asiatica,N,hole feeding,DT03,0.03
2640,52,B. asiatica,N,margin feeding,DT12,0.04
2640,52,B. asiatica,N,surface feeding,DT29,0.01
2641,52,B. asiatica,N,hole feeding,DT01,0.01
2641,52,B. asiatica,N,galling,DT32,0.03
2641,52,B. asiatica,N,surface feeding,DT29,0.08
2642,52,B. asiatica,N,surface feeding,DT30,0.02
2642,52,B. asiatica,N,mining,DT66,0.01
2642,52,B. asiatica,N,hole feeding,DT03,0.04
2643,52,B. asiatica,N,margin feeding,DT12,0.08
2643,52,B. asiatica,N,mining,DT36,0.04
2643,52,B. asiatica,N,hole feeding,DT01,0.03
2643,52,B. asiatica,N,margin feeding,DT14,0.4
2644,52,B. asiatica,N,margin feeding,DT13,0.09
2644,52,B. asiatica,N,hole feeding,DT01,0.02
2644,52,B. asiatica,N,piercing and sucking,DT46,0.02
2644,52,B. asiatica,N,margin feeding,DT14,0.62
2645,52,B. asiatica,N,hole feeding,DT02,0.07
2645,52,B. asiatica,N,skeletonization,DT16,0.21
2645,52,B. asiatica,N,mining,DT36,0.04
2645,52,B. asiatica,N,margin feeding,DT12,0.06
2645,52,B. asiatica,N,surface feeding,DT29,0.22
2646,52,B. asiatica,N,margin feeding,DT12,0.06
2647,52,B. asiatica,N,margin feeding,DT14,0.58
2647,52,B. asiatica,N,hole feeding,DT01,0.01
2647,52,B. asiatica,N,surface feeding,DT29,0.06
2648,52,B. asiatica,N,margin feeding,DT12,0.43
2648,52,B. asiatica,N,mining,DT36,0.1
2648,52,B. asiatica,N,hole feeding,DT03,0.05
2649,52,B. asiatica,N,hole feeding,DT01,0.02
2649,52,B. asiatica,N,margin feeding,DT15,0.02
2650,52,B. asiatica,N,hole feeding,DT05,0.12
2650,52,B. asiatica,N,margin feeding,DT12,0.03
2650,52,B. asiatica,N,surface feeding,DT29,0.04
2650,52,B. asiatica,N,hole feeding,DT01,0.02
2650,52,B. asiatica,N,galling,DT116,0.01
2651,48,B. asiatica,N,oviposition,DT101,0.01
2651,48,B. asiatica,N,surface feeding,DT29,0.02
2652,48,B. asiatica,N,oviposition,DT101,0.01
2652,48,B. asiatica,N,mining,DT36,0.04
2652,48,B. asiatica,N,galling,DT32,0.01
2652,48,B. asiatica,N,surface feeding,DT29,0.03
2652,48,B. asiatica,N,margin feeding,DT13,0.1
2653,48,B. asiatica,N,surface feeding,DT29,0.1
2653,48,B. asiatica,N,hole feeding,DT01,0.02
2653,48,B. asiatica,N,piercing and sucking,DT46,0.02
2654,48,B. asiatica,N,oviposition,DT101,0.6
2654,48,B. asiatica,N,hole feeding,DT01,0.02
2654,48,B. asiatica,N,surface feeding,DT29,0.23
2654,48,B. asiatica,N,mining,DT36,0.06
2654,48,B. asiatica,N,mining,DT109,0.02
2655,48,B. asiatica,N,mining,DT36,0.04
2655,48,B. asiatica,N,hole feeding,DT02,0.03
2655,48,B. asiatica,N,surface feeding,DT29,0.4
2655,48,B. asiatica,N,galling,DT32,0.03
2656,48,B. asiatica,N,margin feeding,DT13,0.07
2656,48,B. asiatica,N,hole feeding,DT01,0.02
2656,48,B. asiatica,N,surface feeding,DT29,0.03
2656,48,B. asiatica,N,piercing and sucking,MDT06,0.01
2657,48,B. asiatica,N,hole feeding,DT03,0.05
2657,48,B. asiatica,N,margin feeding,DT13,0.04
2657,48,B. asiatica,N,piercing and sucking,MDT06,0.01
2658,48,B. asiatica,N,surface feeding,DT29,0.2
2658,48,B. asiatica,N,mining,DT36,0.05
2658,48,B. asiatica,N,margin feeding,DT13,0.05
2659,48,B. asiatica,N,hole feeding,DT01,0.02
2659,48,B. asiatica,N,mining,DT36,0.01
2659,48,B. asiatica,N,oviposition,DT101,0.03
2659,48,B. asiatica,N,surface feeding,DT29,0.01
2660,48,B. asiatica,N,mining,DT36,0.04
2660,48,B. asiatica,N,margin feeding,DT13,0.2
2660,48,B. asiatica,N,surface feeding,DT29,0.08
2661,48,B. asiatica,N,margin feeding,DT12,0.1
2661,48,B. asiatica,N,surface feeding,DT29,0.15
2661,48,B. asiatica,N,galling,DT32,0.03
2662,48,B. asiatica,N,margin feeding,DT13,0.04
2662,48,B. asiatica,N,hole feeding,DT01,0.02
2663,48,B. asiatica,N,margin feeding,DT13,0.02
2663,48,B. asiatica,N,surface feeding,DT29,0.05
2663,48,B. asiatica,N,mining,DT36,0.02
2664,48,B. asiatica,N,surface feeding,DT29,0.1
2664,48,B. asiatica,N,mining,DT36,0.02
2665,48,B. asiatica,N,margin feeding,DT12,0.05
2665,48,B. asiatica,N,hole feeding,DT02,0.03
2665,48,B. asiatica,N,surface feeding,DT29,0.06
2665,48,B. asiatica,N,mining,DT36,0.01
2666,48,B. asiatica,N,margin feeding,DT12,0.07
2666,48,B. asiatica,N,mining,DT37,0.04
2666,48,B. asiatica,N,surface feeding,DT29,0.06
2666,48,B. asiatica,N,piercing and sucking,DT46,0.02
2667,48,B. asiatica,N,margin feeding,DT12,0.02
2667,48,B. asiatica,N,galling,DT32,0.02
2668,48,B. asiatica,N,mining,DT36,0.08
2668,48,B. asiatica,N,galling,DT32,0.03
2668,48,B. asiatica,N,margin feeding,DT14,0.7
2668,48,B. asiatica,N,margin feeding,DT12,0.04
2669,48,B. asiatica,N,surface feeding,DT29,0.18
2669,48,B. asiatica,N,margin feeding,DT12,0.01
2669,48,B. asiatica,N,hole feeding,DT03,0.02
2670,48,B. asiatica,N,mining,DT36,0.1
2670,48,B. asiatica,N,oviposition,DT101,0.2
2670,48,B. asiatica,N,hole feeding,DT03,0.01
2671,48,B. asiatica,N,margin feeding,DT13,0.34
2671,48,B. asiatica,N,mining,DT36,0.02
2672,48,B. asiatica,N,mining,DT36,0.04
2672,48,B. asiatica,N,hole feeding,DT01,0.03
2673,48,B. asiatica,N,surface feeding,DT29,0.76
2673,48,B. asiatica,N,margin feeding,DT12,0.08
2674,48,B. asiatica,N,margin feeding,DT12,0.07
2674,48,B. asiatica,N,mining,DT69,0.01
2674,48,B. asiatica,N,surface feeding,DT29,0.43
2674,48,B. asiatica,N,piercing and sucking,DT46,0.02
2675,48,B. asiatica,N,margin feeding,DT13,0.04
2675,48,B. asiatica,N,hole feeding,DT02,0.02
2675,48,B. asiatica,N,oviposition,DT101,0.01
2675,48,B. asiatica,N,mining,DT36,0.03
2675,48,B. asiatica,N,surface feeding,DT29,0.04
2676,48,B. asiatica,N,piercing and sucking,DT46,0.02
2677,48,B. asiatica,N,mining,DT36,0.07
2677,48,B. asiatica,N,margin feeding,DT12,0.03
2677,48,B. asiatica,N,hole feeding,DT01,0.01
2678,48,B. asiatica,N,hole feeding,DT01,0.06
2678,48,B. asiatica,N,margin feeding,DT12,0.02
2678,48,B. asiatica,N,oviposition,DT101,0.01
2678,48,B. asiatica,N,mining,DT45,0.04
2679,48,B. asiatica,N,margin feeding,DT13,0.03
2679,48,B. asiatica,N,surface feeding,DT29,0.04
2679,48,B. asiatica,N,piercing and sucking,DT46,0.01
2680,48,B. asiatica,N,hole feeding,DT02,0.02
2680,48,B. asiatica,N,margin feeding,DT12,0.06
2680,48,B. asiatica,N,mining,DT36,0.03
2680,48,B. asiatica,N,surface feeding,DT29,0.04
2681,48,B. asiatica,N,margin feeding,DT12,0.17
2681,48,B. asiatica,N,mining,DT36,0.03
2681,48,B. asiatica,N,oviposition,DT101,0.02
2681,48,B. asiatica,N,surface feeding,DT29,0.07
2682,48,B. asiatica,N,surface feeding,DT29,0.04
2682,48,B. asiatica,N,margin feeding,DT12,0.03
2682,48,B. asiatica,N,oviposition,DT101,0.01
2683,48,B. asiatica,N,margin feeding,DT12,0.13
2683,48,B. asiatica,N,mining,DT36,0.01
2684,48,B. asiatica,N,mining,DT36,0.03
2684,48,B. asiatica,N,hole feeding,DT04,0.04
2684,48,B. asiatica,N,margin feeding,DT12,0.03
2684,48,B. asiatica,N,margin feeding,DT15,0.05
2684,48,B. asiatica,N,surface feeding,DT29,0.02
2685,48,B. asiatica,N,margin feeding,DT12,0.08
2685,48,B. asiatica,N,hole feeding,DT01,0.01
2685,48,B. asiatica,N,oviposition,DT101,0.01
2685,48,B. asiatica,N,surface feeding,DT29,0.04
2686,48,B. asiatica,N,surface feeding,DT29,0.06
2686,48,B. asiatica,N,margin feeding,DT12,0.03
2687,48,B. asiatica,N,hole feeding,DT03,0.02
2687,48,B. asiatica,N,margin feeding,DT15,0.02
2687,48,B. asiatica,N,oviposition,DT101,0.01
2688,48,B. asiatica,N,surface feeding,DT29,0.04
2689,48,B. asiatica,N,margin feeding,DT13,0.07
2689,48,B. asiatica,N,galling,DT32,0.01
2690,48,B. asiatica,N,margin feeding,DT12,0.04
2690,48,B. asiatica,N,surface feeding,DT29,0.02
2691,48,B. asiatica,N,surface feeding,DT29,0.08
2691,48,B. asiatica,N,margin feeding,DT12,0.02
2692,48,B. asiatica,N,mining,DT35,0.03
2692,48,B. asiatica,N,surface feeding,DT29,0.08
2692,48,B. asiatica,N,margin feeding,DT13,0.13
2692,48,B. asiatica,N,oviposition,DT101,0.01
2693,48,B. asiatica,N,surface feeding,DT29,0.03
2693,48,B. asiatica,N,galling,DT116,0.01
2694,48,B. asiatica,N,margin feeding,DT13,0.03
2694,48,B. asiatica,N,surface feeding,DT29,0.1
2694,48,B. asiatica,N,mining,DT36,0.01
2695,48,B. asiatica,N,mining,DT36,0.08
2695,48,B. asiatica,N,margin feeding,DT13,0.03
2695,48,B. asiatica,N,margin feeding,DT14,0.6
2695,48,B. asiatica,N,surface feeding,DT29,0.04
2696,48,B. asiatica,N,margin feeding,DT12,0.1
2696,48,B. asiatica,N,surface feeding,DT29,0.02
2697,48,B. asiatica,N,margin feeding,DT12,0.08
2697,48,B. asiatica,N,surface feeding,DT29,0.03
2697,48,B. asiatica,N,hole feeding,DT01,0.01
2698,48,B. asiatica,N,margin feeding,DT12,0.07
2698,48,B. asiatica,N,oviposition,DT101,0.01
2698,48,B. asiatica,N,surface feeding,DT29,0.07
2699,48,B. asiatica,N,mining,DT36,0.08
2699,48,B. asiatica,N,margin feeding,DT13,0.06
2700,48,B. asiatica,N,galling,DT32,0.01
2700,48,B. asiatica,N,hole feeding,DT03,0.07
2700,48,B. asiatica,N,margin feeding,DT12,0.09
2701,55,D. erecta,R,surface feeding,DT29,0.17
2702,55,D. erecta,R,galling,DT32,0.01
2702,55,D. erecta,R,hole feeding,DT03,0.02
2703,55,D. erecta,R,surface feeding,DT29,0.07
2703,55,D. erecta,R,mining,DT66,0.01
2704,55,D. erecta,R,mining,DT66,0.01
2704,55,D. erecta,R,surface feeding,DT29,0.06
2704,55,D. erecta,R,hole feeding,DT01,0.01
2705,55,D. erecta,R,surface feeding,DT30,0.08
2705,55,D. erecta,R,margin feeding,DT12,0.05
2705,55,D. erecta,R,hole feeding,DT01,0.01
2706,55,D. erecta,R,mining,DT36,0.04
2706,55,D. erecta,R,surface feeding,DT29,0.05
2707,55,D. erecta,R,surface feeding,DT30,0.08
2708,55,D. erecta,R,piercing and sucking,DT46,0.01
2709,55,D. erecta,R,surface feeding,DT30,0.04
2709,55,D. erecta,R,margin feeding,DT12,0.02
2709,55,D. erecta,R,hole feeding,DT01,0.01
2710,55,D. erecta,R,surface feeding,DT29,0.05
2711,55,D. erecta,R,surface feeding,DT29,0.07
2711,55,D. erecta,R,hole feeding,DT01,0.01
2712,55,D. erecta,R,hole feeding,DT03,0.02
2712,55,D. erecta,R,surface feeding,DT29,0.03
2713,55,D. erecta,R,surface feeding,DT29,0.03
2713,55,D. erecta,R,hole feeding,DT01,0.01
2714,55,D. erecta,R,surface feeding,DT29,0.03
2714,55,D. erecta,R,hole feeding,DT01,0.01
2715,55,D. erecta,R,piercing and sucking,DT46,0.01
2715,55,D. erecta,R,surface feeding,DT29,0.04
2715,55,D. erecta,R,margin feeding,DT12,0.02
2716,55,D. erecta,R,mining,DT36,0.04
2716,55,D. erecta,R,margin feeding,DT12,0.03
2716,55,D. erecta,R,hole feeding,DT05,0.04
2716,55,D. erecta,R,surface feeding,DT29,0.03
2717,55,D. erecta,R,surface feeding,DT29,0.03
2717,55,D. erecta,R,hole feeding,DT01,0.01
2718,55,D. erecta,R,margin feeding,DT12,0.07
2719,55,D. erecta,R,surface feeding,DT30,0.01
2719,55,D. erecta,R,piercing and sucking,DT46,0.01
2720,55,D. erecta,R,surface feeding,DT29,0.04
2721,55,D. erecta,R,piercing and sucking,DT46,0.01
2721,55,D. erecta,R,surface feeding,DT29,0.03
2722,55,D. erecta,R,surface feeding,DT30,0.03
2722,55,D. erecta,R,mining,DT36,0.01
2723,55,D. erecta,R,mining,DT35,0.02
2723,55,D. erecta,R,surface feeding,DT30,0.04
2724,55,D. erecta,R,hole feeding,DT03,0.02
2724,55,D. erecta,R,margin feeding,DT13,0.01
2724,55,D. erecta,R,mining,DT36,0.01
2725,55,D. erecta,R,surface feeding,DT29,0.1
2726,55,D. erecta,R,surface feeding,DT30,0.02
2727,55,D. erecta,R,surface feeding,DT29,0.09
2727,55,D. erecta,R,piercing and sucking,DT46,0.01
2728,55,D. erecta,R,hole feeding,DT01,0.01
2728,55,D. erecta,R,surface feeding,DT30,0.05
2729,55,D. erecta,R,surface feeding,DT29,0.03
2729,55,D. erecta,R,margin feeding,DT12,0.01
2729,55,D. erecta,R,hole feeding,DT01,0.03
2730,55,D. erecta,R,surface feeding,DT29,0.02
2731,55,D. erecta,R,surface feeding,DT29,0.04
2731,55,D. erecta,R,margin feeding,DT12,0.1
2732,55,D. erecta,R,NA,NA,0
2733,55,D. erecta,R,mining,DT36,0.01
2733,55,D. erecta,R,surface feeding,DT29,0.03
2734,55,D. erecta,R,surface feeding,DT29,0.4
2734,55,D. erecta,R,piercing and sucking,DT46,0.02
2734,55,D. erecta,R,margin feeding,DT12,0.02
2735,55,D. erecta,R,NA,NA,0
2736,55,D. erecta,R,surface feeding,DT29,0.05
2737,55,D. erecta,R,surface feeding,DT30,0.4
2738,55,D. erecta,R,hole feeding,DT01,0.01
2738,55,D. erecta,R,surface feeding,DT29,0.03
2739,55,D. erecta,R,hole feeding,DT03,0.03
2739,55,D. erecta,R,surface feeding,DT29,0.04
2740,55,D. erecta,R,margin feeding,DT13,0.13
2740,55,D. erecta,R,hole feeding,DT01,0.02
2740,55,D. erecta,R,surface feeding,DT29,0.03
2741,55,D. erecta,R,piercing and sucking,DT46,0.04
2741,55,D. erecta,R,surface feeding,DT29,0.1
2742,55,D. erecta,R,mining,DT36,0.03
2742,55,D. erecta,R,surface feeding,DT29,0.07
2743,55,D. erecta,R,surface feeding,DT29,0.02
2744,55,D. erecta,R,piercing and sucking,DT46,0.02
2744,55,D. erecta,R,surface feeding,DT29,0.06
2745,55,D. erecta,R,surface feeding,DT29,0.02
2746,55,D. erecta,R,mining,DT36,0.02
2746,55,D. erecta,R,surface feeding,DT29,0.07
2747,55,D. erecta,R,surface feeding,DT29,0.08
2747,55,D. erecta,R,piercing and sucking,DT46,0.01
2748,55,D. erecta,R,hole feeding,DT01,0.01
2748,55,D. erecta,R,piercing and sucking,DT46,0.01
2748,55,D. erecta,R,surface feeding,DT29,0.09
2749,55,D. erecta,R,surface feeding,DT29,0.15
2750,55,D. erecta,R,margin feeding,DT13,0.03
2750,55,D. erecta,R,surface feeding,DT29,0.01
2751,59,H. tiliaceus,N,hole feeding,DT05,0.14
2751,59,H. tiliaceus,N,margin feeding,DT12,0.06
2752,59,H. tiliaceus,N,margin feeding,DT12,0.1
2752,59,H. tiliaceus,N,margin feeding,DT81,0.14
2752,59,H. tiliaceus,N,surface feeding,DT29,0.03
2752,59,H. tiliaceus,N,skeletonization,DT16,0.02
2752,59,H. tiliaceus,N,hole feeding,DT03,0.02
2753,59,H. tiliaceus,N,hole feeding,DT02,0.04
2753,59,H. tiliaceus,N,hole feeding,DT01,0.02
2753,59,H. tiliaceus,N,margin feeding,DT12,0.06
2753,59,H. tiliaceus,N,surface feeding,DT29,0.04
2754,59,H. tiliaceus,N,margin feeding,DT12,0.04
2754,59,H. tiliaceus,N,hole feeding,DT05,0.13
2754,59,H. tiliaceus,N,hole feeding,DT03,0.03
2755,59,H. tiliaceus,N,galling,DT32,0.01
2755,59,H. tiliaceus,N,skeletonization,DT16,0.03
2755,59,H. tiliaceus,N,hole feeding,DT01,0.01
2756,59,H. tiliaceus,N,hole feeding,DT03,0.11
2756,59,H. tiliaceus,N,surface feeding,DT29,0.05
2756,59,H. tiliaceus,N,margin feeding,DT12,0.23
2757,59,H. tiliaceus,N,surface feeding,DT29,0.05
2757,59,H. tiliaceus,N,galling,DT32,0.02
2757,59,H. tiliaceus,N,margin feeding,DT12,0.03
2757,59,H. tiliaceus,N,margin feeding,DT15,0.06
2757,59,H. tiliaceus,N,hole feeding,DT03,0.06
2757,59,H. tiliaceus,N,skeletonization,DT16,0.02
2758,59,H. tiliaceus,N,hole feeding,DT03,0.04
2758,59,H. tiliaceus,N,surface feeding,DT29,0.1
2759,59,H. tiliaceus,N,hole feeding,DT02,0.04
2759,59,H. tiliaceus,N,hole feeding,DT03,0.07
2759,59,H. tiliaceus,N,margin feeding,DT12,0.06
2760,59,H. tiliaceus,N,margin feeding,DT13,0.13
2761,59,H. tiliaceus,N,hole feeding,DT03,0.03
2761,59,H. tiliaceus,N,margin feeding,DT12,0.04
2761,59,H. tiliaceus,N,surface feeding,DT30,0.02
2761,59,H. tiliaceus,N,hole feeding,DT01,0.02
2762,59,H. tiliaceus,N,surface feeding,DT29,0.05
2762,59,H. tiliaceus,N,margin feeding,DT12,0.07
2762,59,H. tiliaceus,N,hole feeding,DT03,0.08
2762,59,H. tiliaceus,N,hole feeding,DT01,0.02
2763,59,H. tiliaceus,N,piercing and sucking,DT46,0.01
2763,59,H. tiliaceus,N,hole feeding,DT05,0.04
2763,59,H. tiliaceus,N,margin feeding,DT12,0.02
